referrer,views_total,views_unique
github.com,68,18
Google,61,17
gops.readthedocs.io,19,5
DuckDuckGo,7,2
link.zhihu.com,5,2
Baidu,4,2
Bing,3,3
cn.bing.com,2,2
en.wikipedia.org,2,2
sciencedirect.com,1,1
