referrer,views_total,views_unique
github.com,61,11
cn.bing.com,27,8
Google,17,12
en.m.wikipedia.org,14,4
gops.readthedocs.io,5,4
DuckDuckGo,4,2
en.wikipedia.org,2,2
chatgpt.com,2,1
Bing,1,1
Baidu,1,1
