referrer,views_total,views_unique
github.com,36,7
Google,19,14
en.wikipedia.org,18,2
sciencedirect.com,4,1
link.zhihu.com,2,2
Bing,2,1
hk.search.yahoo.com,1,1
chatgpt.com,1,1
wenhancao.github.io,1,1
