referrer,views_total,views_unique
ja.wikipedia.org,63,2
gops.readthedocs.io,17,5
github.com,12,4
Google,11,9
link.zhihu.com,6,5
en.wikipedia.org,4,3
en.m.wikipedia.org,4,1
cn.bing.com,2,1
DuckDuckGo,1,1
chatgpt.com,1,1
