referrer,views_total,views_unique
github.com,35,14
link.zhihu.com,24,8
Google,19,8
Bing,17,7
en.wikipedia.org,11,4
gops.readthedocs.io,9,4
cn.bing.com,7,6
en.m.wikipedia.org,3,3
sciencedirect.com,2,1
DuckDuckGo,1,1
