referrer,views_total,views_unique
github.com,36,10
Google,18,9
cn.bing.com,14,7
sciencedirect.com,8,1
en.wikipedia.org,5,2
gops.readthedocs.io,4,3
Bing,2,2
link.gitcode.com,2,1
link.zhihu.com,1,1
ja.wikipedia.org,1,1
