referrer,views_total,views_unique
github.com,36,12
cn.bing.com,27,10
Google,26,9
gops.readthedocs.io,16,6
en.wikipedia.org,15,5
paperswithcode.com,10,1
perplexity.ai,2,1
link.zhihu.com,2,1
DuckDuckGo,1,1
arxiv.org,1,1
