referrer,views_total,views_unique
en.wikipedia.org,115,7
github.com,52,17
Google,33,9
Bing,19,3
gops.readthedocs.io,8,2
cn.bing.com,8,1
en.m.wikipedia.org,5,3
link.zhihu.com,2,2
paperswithcode.com,2,1
xljsci.com,2,1
