referrer,views_total,views_unique
github.com,87,19
Google,34,14
Bing,15,2
en.wikipedia.org,4,1
en.m.wikipedia.org,3,3
link.zhihu.com,3,2
cn.bing.com,1,1
zhihu.com,1,1
