referrer,views_total,views_unique
github.com,75,19
Google,32,13
Bing,15,2
en.m.wikipedia.org,6,3
en.wikipedia.org,6,1
link.zhihu.com,3,2
cn.bing.com,1,1
zhihu.com,1,1
