referrer,views_total,views_unique
github.com,23,11
Bing,21,3
en.wikipedia.org,19,5
Google,13,11
cn.bing.com,11,8
gops.readthedocs.io,10,6
link.zhihu.com,4,4
www4.bing.com,3,1
