referrer,views_total,views_unique
github.com,26,12
Google,21,7
sciencedirect.com,9,2
cn.bing.com,6,2
DuckDuckGo,4,3
Baidu,4,2
Bing,3,3
adc-laboratory.github.io,2,2
en.wikipedia.org,2,2
gops.readthedocs.io,2,2
