referrer,views_total,views_unique
github.com,29,12
Bing,23,4
Google,18,13
link.zhihu.com,16,3
gops.readthedocs.io,10,6
en.wikipedia.org,10,4
cn.bing.com,9,8
www4.bing.com,3,1
en.m.wikipedia.org,1,1
DuckDuckGo,1,1
