referrer,views_total,views_unique
Google,40,13
gops.readthedocs.io,13,4
github.com,6,5
Bing,3,2
wenhancao.github.io,3,1
en.wikipedia.org,2,2
cn.bing.com,2,2
DuckDuckGo,2,1
link.zhihu.com,1,1
en.m.wikipedia.org,1,1
