referrer,views_total,views_unique
github.com,28,17
en.wikipedia.org,8,4
Google,4,4
ntp.msn.com,3,1
Bing,1,1
adc-laboratory.github.io,1,1
chatgpt.com,1,1
gops.readthedocs.io,1,1
