referrer,views_total,views_unique
github.com,85,18
Google,65,17
gops.readthedocs.io,19,5
DuckDuckGo,8,3
link.zhihu.com,5,2
Bing,4,4
Baidu,4,2
yangyujie-jack.github.io,4,1
cn.bing.com,3,3
en.wikipedia.org,2,2
