referrer,views_total,views_unique
github.com,77,17
Google,29,7
link.zhihu.com,9,2
en.wikipedia.org,6,3
Baidu,4,4
gops.readthedocs.io,4,3
m.baidu.com,4,2
en.m.wikipedia.org,3,2
cn.bing.com,2,2
Yahoo,1,1
