referrer,views_total,views_unique
ja.wikipedia.org,63,2
github.com,31,2
en.wikipedia.org,19,3
Google,13,10
link.zhihu.com,6,5
gops.readthedocs.io,5,1
chatgpt.com,1,1
hk.search.yahoo.com,1,1
