referrer,views_total,views_unique
github.com,23,11
en.wikipedia.org,21,5
Bing,21,3
Google,13,11
gops.readthedocs.io,10,6
cn.bing.com,8,7
link.zhihu.com,4,4
www4.bing.com,3,1
en.m.wikipedia.org,1,1
DuckDuckGo,1,1
