referrer,views_total,views_unique
github.com,21,11
Bing,21,3
en.wikipedia.org,20,5
Google,14,12
gops.readthedocs.io,10,6
cn.bing.com,8,7
link.zhihu.com,4,4
www4.bing.com,3,1
