referrer,views_total,views_unique
github.com,67,17
Google,65,17
gops.readthedocs.io,19,5
DuckDuckGo,8,3
link.zhihu.com,5,2
yangyujie-jack.github.io,4,1
Bing,3,3
Baidu,3,1
cn.bing.com,2,2
en.wikipedia.org,2,2
