referrer,views_total,views_unique
github.com,51,16
Google,35,14
gops.readthedocs.io,12,3
Bing,11,4
console.cloud.baidu-int.com,7,4
adc-laboratory.github.io,5,1
chatgpt.com,2,2
Baidu,1,1
en.wikipedia.org,1,1
ja.wikipedia.org,1,1
