referrer,views_total,views_unique
github.com,346,20
Google,94,15
gops.readthedocs.io,45,5
Bing,37,8
en.wikipedia.org,24,3
Baidu,14,1
cn.bing.com,6,4
link.zhihu.com,5,2
sciencedirect.com,1,1
