referrer,views_total,views_unique
github.com,58,14
Google,28,6
link.zhihu.com,9,2
en.wikipedia.org,6,3
gops.readthedocs.io,5,4
m.baidu.com,4,2
Baidu,3,3
en.m.wikipedia.org,3,2
cn.bing.com,2,2
Yahoo,1,1
