referrer,views_total,views_unique
github.com,52,15
Google,25,14
gops.readthedocs.io,16,2
Bing,14,3
en.wikipedia.org,5,5
link.zhihu.com,4,3
cn.bing.com,4,2
sciencedirect.com,1,1
DuckDuckGo,1,1
