referrer,views_total,views_unique
github.com,36,12
cn.bing.com,27,10
Google,25,8
gops.readthedocs.io,16,6
en.wikipedia.org,13,4
paperswithcode.com,10,1
link.zhihu.com,3,2
Bing,2,2
perplexity.ai,2,1
DuckDuckGo,1,1
