referrer,views_total,views_unique
github.com,130,20
Google,22,13
en.wikipedia.org,16,5
Bing,8,3
gops.readthedocs.io,8,2
cn.bing.com,7,5
link.zhihu.com,2,2
paperswithcode.com,1,1
